"Player.name","position","Games","At.bat","Runs","Hits","Double..2B.","third.baseman","home.run","run.batted.in","a.walk","Strikeouts","stolen.base","Caught.stealing","AVG","On.base.Percentage","Slugging.Percentage","On.base.Plus.Slugging","Total_Bases","ISO","BB_K_Ratio","dominant_xbh","sb.attempts","SBSR","RPE","PA","totalXBH","xbhRate","Strikeouts_per_Game","Run_Production","OBP","SLG","AB_per_HR"
"J Kruk","1B",1200,3897,582,1170,199,34,100,592,649,701,58,31,0.3,0.397,0.446,0.845859466840884,1737,0.146,0.925820256776034,"Doubles",89,65.1685393258427,0.150628688734924,4546,333,0.284615384615385,0.584166666666667,0.978333333333333,0.400131984161901,0.445727482678984,38.97
"Y Alonso","1B",1072,3362,391,872,181,2,100,426,366,648,22,8,0.259,0.332,0.404,0.735710337449863,1357,0.145,0.564814814814815,"Doubles",30,73.3333333333333,0.12150505651398,3728,283,0.32454128440367,0.604477611940298,0.762126865671642,0.332081545064378,0.403628792385485,33.62
"B Bochte","1B",1538,5233,643,1478,250,21,100,658,653,662,43,41,0.282,0.36,0.396,0.757612128368812,2070,0.114,0.986404833836858,"Doubles",84,51.1904761904762,0.124307280718517,5886,371,0.251014884979702,0.430429128738622,0.845903771131339,0.362045531770302,0.395566596598509,52.33
"G Blum","3B",1389,3966,446,990,206,15,99,479,332,667,19,19,0.25,0.31,0.384,0.691599043240274,1523,0.134,0.497751124437781,"Doubles",38,50,0.116616238023197,4298,320,0.323232323232323,0.48020158387329,0.665946724262059,0.307584923220102,0.384014120020171,40.0606060606061
"C Wilson","1B",698,2010,303,527,100,14,99,292,198,643,14,7,0.262,0.353,0.474,0.801983290071382,952,0.212,0.307931570762053,"Doubles",21,66.6666666666667,0.148009950248756,2208,213,0.404174573055028,0.921203438395416,0.85243553008596,0.328351449275362,0.47363184079602,20.3030303030303
"G Atkins","3B",817,2928,399,835,169,7,99,488,291,449,8,4,0.285,0.35,0.449,0.798910095793928,1315,0.164,0.648106904231626,"Doubles",12,66.6666666666667,0.151468579234973,3219,275,0.329341317365269,0.549571603427173,1.08567931456548,0.349798073936005,0.449112021857923,29.5757575757576
"D DeJesus","CF",1472,5220,740,1434,288,65,99,573,510,838,66,62,0.275,0.349,0.412,0.750952839461596,2149,0.137,0.608591885441527,"Doubles",128,51.5625,0.125766283524904,5730,452,0.315202231520223,0.56929347826087,0.891983695652174,0.339267015706806,0.411685823754789,52.7272727272727
"J Grubb","CF",1424,4154,553,1153,207,29,99,475,566,558,27,33,0.278,0.366,0.413,0.777049994695739,1715,0.135,1.01433691756272,"Doubles",60,45,0.123736157920077,4720,335,0.290546400693842,0.39185393258427,0.721910112359551,0.364194915254237,0.412855079441502,41.959595959596
"M Irvin","LF",764,2499,366,731,97,31,99,443,351,220,28,7,0.293,0.383,0.475,0.854639118805417,1187,0.182,1.59545454545455,"Home Runs",35,80,0.161864745898359,2850,227,0.310533515731874,0.287958115183246,1.05890052356021,0.379649122807018,0.474989995998399,25.2424242424242
"C Paquette","3B",814,2591,304,620,128,10,99,376,120,620,27,13,0.239,0.274,0.411,0.684000215825259,1065,0.172,0.193548387096774,"Doubles",40,67.5,0.131223465843304,2711,237,0.382258064516129,0.761670761670762,0.835380835380835,0.272962006639616,0.411038209185643,26.1717171717172
"Y Alvarez","LF",371,1339,251,398,91,3,99,288,181,350,2,1,0.297,0.385,0.591,0.972407236350772,792,0.294,0.517142857142857,"Home Runs",3,66.6666666666667,0.201269604182226,1520,193,0.484924623115578,0.943396226415094,1.45283018867925,0.380921052631579,0.591486183719193,13.5252525252525
"G Torres","2B",579,2108,293,558,100,2,99,312,203,513,38,15,0.265,0.331,0.455,0.784228263966493,959,0.19,0.395711500974659,"Doubles",53,71.6981132075472,0.143500948766603,2311,201,0.360215053763441,0.886010362694301,1.04490500863558,0.329294677628732,0.454933586337761,21.2929292929293
"G Wilson","RF",1201,4151,451,1098,209,26,98,521,253,672,27,25,0.265,0.306,0.398,0.704983872877004,1653,0.133,0.376488095238095,"Doubles",52,51.9230769230769,0.117080221633341,4404,333,0.30327868852459,0.559533721898418,0.80932556203164,0.306766575840145,0.398217297036859,42.3571428571429
"F Crosetti","SS",1683,6277,1006,1541,260,65,98,649,792,799,113,62,0.245,0.341,0.354,0.68450123166323,2225,0.109,0.991239048811014,"Doubles",175,64.5714285714286,0.131830492273379,7069,423,0.2744970798183,0.474747474747475,0.983363042186572,0.330032536426652,0.354468695236578,64.0510204081633
"O Virgil","C",739,2258,258,549,84,6,98,307,248,453,4,5,0.243,0.324,0.416,0.733891450598281,939,0.173,0.547461368653422,"Home Runs",9,44.4444444444444,0.12511071744907,2506,188,0.342440801457195,0.612990527740189,0.764546684709066,0.31803671189146,0.41585473870682,23.0408163265306
"C Knoblauch","2B",1632,6366,1132,1839,322,64,98,615,804,730,407,117,0.289,0.378,0.406,0.774368539981623,2583,0.117,1.1013698630137,"Doubles",524,77.6717557251908,0.137213320766572,7170,484,0.263186514410005,0.447303921568627,1.07046568627451,0.368619246861925,0.405749293119698,64.9591836734694
"O Albies","2B",627,2502,401,678,153,25,98,347,180,469,63,18,0.271,0.322,0.47,0.789534815100939,1175,0.199,0.383795309168444,"Doubles",81,77.7777777777778,0.149480415667466,2682,276,0.407079646017699,0.748006379585327,1.19298245614035,0.319910514541387,0.469624300559552,25.530612244898
"T Hollandsworth","LF",1118,3191,451,871,192,22,98,401,262,701,75,43,0.273,0.328,0.439,0.767167795538476,1401,0.166,0.373751783166904,"Doubles",118,63.5593220338983,0.133500470072078,3453,312,0.358208955223881,0.62701252236136,0.762075134168157,0.328120474949319,0.439047320589157,32.5612244897959
"H Evers","LF",1142,3801,556,1055,187,41,98,565,415,420,45,36,0.278,0.353,0.426,0.774349180056981,1618,0.148,0.988095238095238,"Doubles",81,55.5555555555556,0.14746119442252,4216,326,0.309004739336493,0.367775831873905,0.981611208406305,0.348671726755218,0.425677453301763,38.7857142857143
"L Smith","LF",1613,5170,909,1488,273,58,98,533,623,849,370,140,0.288,0.371,0.42,0.784327947322537,2171,0.132,0.733804475853946,"Doubles",510,72.5490196078431,0.139458413926499,5793,429,0.288306451612903,0.526348419094854,0.893986360818351,0.364405316761609,0.419922630560928,52.7551020408163
"M Barrett","C",1054,3512,398,925,220,21,98,424,279,480,11,17,0.263,0.32,0.422,0.739291341019283,1481,0.159,0.58125,"Doubles",28,39.2857142857143,0.117027334851936,3791,339,0.366486486486486,0.455407969639469,0.77988614800759,0.317594302294909,0.421697038724374,35.8367346938776
"G Coleman","1B",773,2384,282,650,102,11,98,387,177,333,9,8,0.273,0.324,0.448,0.770907311269455,1068,0.175,0.531531531531532,"Doubles",17,52.9411764705882,0.140310402684564,2561,211,0.324615384615385,0.430789133247089,0.865459249676585,0.322920734088247,0.447986577181208,24.3265306122449
"W Castillo","C",726,2462,251,626,126,1,98,339,183,691,5,0,0.254,0.313,0.426,0.731530300261518,1048,0.172,0.264833574529667,"Doubles",5,100,0.119821283509342,2645,225,0.359424920127796,0.951790633608815,0.81267217630854,0.30586011342155,0.425670186839967,25.1224489795918
"G Colbrunn","1B",992,2769,337,801,155,12,98,422,170,444,29,21,0.289,0.338,0.46,0.790478381232159,1274,0.171,0.382882882882883,"Doubles",50,58,0.137053087757313,2939,265,0.33083645443196,0.44758064516129,0.765120967741935,0.330384484518544,0.460093896713615,28.2551020408163
"J Polanco","2B",752,2854,405,772,163,20,98,399,269,553,47,29,0.27,0.334,0.445,0.777972436346648,1269,0.175,0.486437613019892,"Doubles",76,61.8421052631579,0.140854940434478,3123,281,0.363989637305699,0.735372340425532,1.06914893617021,0.333333333333333,0.444639103013315,29.1224489795918
"P Ward","3B",973,3060,345,776,136,17,98,427,371,539,20,17,0.254,0.339,0.405,0.739533625555536,1240,0.151,0.688311688311688,"Doubles",37,54.0540540540541,0.126143790849673,3431,251,0.323453608247423,0.553956834532374,0.793422404933196,0.334304867385602,0.405228758169935,31.2244897959184
"D Espinosa","2B",872,2910,367,644,139,12,98,316,242,943,64,24,0.221,0.297,0.378,0.659441886022293,1101,0.157,0.256627783669141,"Doubles",88,72.7272727272727,0.117353951890034,3152,249,0.386645962732919,1.08142201834862,0.783256880733945,0.281091370558376,0.378350515463918,29.6938775510204
"B Hobson","3B",738,2556,314,634,107,23,98,396,183,569,11,9,0.248,0.297,0.423,0.721210492846332,1081,0.175,0.321616871704745,"Doubles",20,55,0.138888888888889,2739,228,0.359621451104101,0.7710027100271,0.962059620596206,0.298284045271997,0.422926447574335,26.0816326530612
"B Buxton","CF",588,1968,318,483,114,21,98,255,139,625,77,10,0.245,0.302,0.474,0.769291820528552,933,0.229,0.2224,"Doubles",87,88.5057471264368,0.145579268292683,2107,233,0.4824016563147,1.06292517006803,0.974489795918367,0.295206454674893,0.474085365853659,20.0816326530612
"T d'Arnaud","C",714,2471,305,626,129,6,97,354,194,528,2,1,0.253,0.313,0.428,0.73585904180805,1058,0.175,0.367424242424242,"Doubles",3,66.6666666666667,0.133346823148523,2665,232,0.370607028753994,0.739495798319328,0.92296918767507,0.307692307692308,0.428166734115743,25.4742268041237
"B Roberts","2B",1417,5531,850,1527,367,39,97,542,609,844,285,73,0.276,0.347,0.409,0.757031172243859,2263,0.133,0.721563981042654,"Doubles",358,79.608938547486,0.125836195986259,6140,503,0.329404060248854,0.595624558927311,0.982357092448836,0.347882736156352,0.409148436087507,57.020618556701
"F Gutierrez","CF",954,3032,394,778,150,9,97,361,228,736,78,19,0.257,0.311,0.408,0.716570487398223,1237,0.151,0.309782608695652,"Doubles",97,80.4123711340206,0.124505277044855,3260,256,0.329048843187661,0.771488469601677,0.791404612159329,0.308588957055215,0.407981530343008,31.2577319587629
"S Crawford","RF",2385,9570,1391,2961,458,309,97,1525,760,104,366,30,0.309,0.362,0.452,0.81245957589717,4328,0.143,7.30769230769231,"Doubles",396,92.4242424242424,0.152351097178683,10330,864,0.291793313069909,0.0436058700209644,1.22264150943396,0.360212971926428,0.452246603970742,98.659793814433
"K Hern?ndez","SS",920,2669,387,640,153,15,99,335,280,600,13,5,0.24,0.315,0.42,0.731602980657438,1120,0.18,0.466666666666667,"Doubles",18,72.2222222222222,0.135256650430873,2949,267,0.4171875,0.652173913043478,0.784782608695652,0.31197015937606,0.419632821281379,26.959595959596
"T d'Arnaud","C",714,2471,305,626,129,6,97,354,194,528,2,1,0.253,0.313,0.428,0.73585904180805,1058,0.175,0.367424242424242,"Doubles",3,66.6666666666667,0.133346823148523,2665,232,0.370607028753994,0.739495798319328,0.92296918767507,0.307692307692308,0.428166734115743,25.4742268041237
"B Roberts","2B",1417,5531,850,1527,367,39,97,542,609,844,285,73,0.276,0.347,0.409,0.757031172243859,2263,0.133,0.721563981042654,"Doubles",358,79.608938547486,0.125836195986259,6140,503,0.329404060248854,0.595624558927311,0.982357092448836,0.347882736156352,0.409148436087507,57.020618556701
"S Crawford","RF",2385,9570,1391,2961,458,309,97,1525,760,104,366,30,0.309,0.362,0.452,0.81245957589717,4328,0.143,7.30769230769231,"Doubles",396,92.4242424242424,0.152351097178683,10330,864,0.291793313069909,0.0436058700209644,1.22264150943396,0.360212971926428,0.452246603970742,98.659793814433
"K Pillar","LF",1033,3607,460,934,217,15,97,391,154,640,92,32,0.259,0.296,0.408,0.69738013480391,1472,0.149,0.240625,"Doubles",124,74.1935483870968,0.117965067923482,3761,329,0.352248394004283,0.619554695062923,0.823814133591481,0.289284764690242,0.408095370113668,37.1855670103093
"J Castro","C",952,2981,368,678,166,9,97,325,347,970,6,2,0.227,0.312,0.387,0.694775747200217,1153,0.16,0.357731958762887,"Doubles",8,75,0.116236162361624,3328,272,0.40117994100295,1.01890756302521,0.727941176470588,0.307992788461538,0.386782958738678,30.7319587628866
"C Anson","1B",2276,9101,1719,3011,528,124,97,1879,952,294,247,0,0.331,0.396,0.446,0.842293311660702,4078,0.115,3.23809523809524,"Doubles",247,100,0.197670585649929,10053,749,0.248754566589173,0.129173989455185,1.58084358523726,0.394210683378096,0.448082628282606,93.8247422680412
"J Vander Wal","RF",1372,2751,374,717,170,18,97,430,385,698,38,20,0.261,0.351,0.441,0.792697136106351,1214,0.18,0.551575931232092,"Doubles",58,65.5172413793103,0.146128680479826,3136,285,0.397489539748954,0.508746355685131,0.58600583090379,0.35140306122449,0.441294074881861,28.360824742268
"F Gutierrez","CF",954,3032,394,778,150,9,97,361,228,736,78,19,0.257,0.311,0.408,0.716570487398223,1237,0.151,0.309782608695652,"Doubles",97,80.4123711340206,0.124505277044855,3260,256,0.329048843187661,0.771488469601677,0.791404612159329,0.308588957055215,0.407981530343008,31.2577319587629
"W Westrum","C",920,2322,302,503,59,8,96,315,489,514,10,5,0.217,0.356,0.373,0.725853673782492,866,0.156,0.95136186770428,"Home Runs",15,66.6666666666667,0.132859603789836,2811,163,0.324055666003976,0.558695652173913,0.670652173913043,0.352899324083956,0.372954349698536,24.1875
"B Carbo","RF",1010,2733,372,722,140,9,96,358,538,611,26,18,0.264,0.387,0.427,0.812572493107387,1168,0.163,0.880523731587561,"Doubles",44,59.0909090909091,0.1335528723015,3271,245,0.339335180055402,0.604950495049505,0.722772277227723,0.385203301742586,0.427369191364801,28.46875
"H Baker","3B",1575,5984,887,1838,315,103,96,987,473,182,235,28,0.307,0.363,0.442,0.800252405050606,2647,0.135,2.5989010989011,"Doubles",263,89.3536121673004,0.15658422459893,6457,514,0.279651795429815,0.115555555555556,1.18984126984127,0.357906148366114,0.442346256684492,62.3333333333333
"G Polanco","RF",823,2883,399,696,156,19,96,362,287,694,98,27,0.241,0.309,0.409,0.718696787761609,1178,0.168,0.413544668587896,"Doubles",125,78.4,0.131980575789109,3170,271,0.389367816091954,0.84325637910085,0.924665856622114,0.310094637223975,0.408602150537634,30.03125
"D Valencia","3B",865,2963,360,795,154,12,96,397,217,651,11,16,0.268,0.317,0.426,0.743821173933439,1261,0.158,0.333333333333333,"Doubles",27,40.7407407407407,0.127742153223085,3180,262,0.329559748427673,0.752601156069364,0.87514450867052,0.318238993710692,0.425582180222747,30.8645833333333
"J LaRue","C",922,2719,307,628,148,7,96,348,237,760,14,11,0.231,0.315,0.396,0.68909445932771,1078,0.165,0.311842105263158,"Doubles",25,56,0.120448694372931,2956,251,0.39968152866242,0.824295010845987,0.710412147505423,0.292625169147497,0.396469290180213,28.3229166666667
"E Andrus","2B",1952,7417,1019,1999,360,50,96,731,586,1138,336,111,0.27,0.325,0.37,0.693369250384416,2747,0.1,0.51493848857645,"Doubles",447,75.1677852348993,0.117972225967372,8003,506,0.253126563281641,0.582991803278688,0.896516393442623,0.32300387354742,0.370365376836996,77.2604166666667
"R Dempsey","C",1766,4692,525,1093,223,12,96,471,592,736,20,19,0.233,0.319,0.347,0.665860778699131,1628,0.114,0.804347826086957,"Doubles",39,51.2820512820513,0.10613810741688,5284,331,0.302836230558097,0.416761041902605,0.563986409966025,0.31888720666162,0.346973572037511,48.875
"A Vaughan","SS",1817,6622,1175,2103,356,128,96,926,937,276,118,0,0.318,0.406,0.453,0.85565797124635,3003,0.135,3.39492753623188,"Doubles",118,100,0.158637873754153,7559,580,0.275796481217309,0.151898734177215,1.15630159603742,0.402169599153327,0.453488372093023,68.9791666666667
"M Maldonado","C",1005,2960,317,618,117,4,96,325,260,861,3,5,0.209,0.286,0.348,0.620981618264227,1031,0.139,0.301974448315912,"Doubles",8,37.5,0.108445945945946,3220,217,0.351132686084142,0.856716417910448,0.638805970149254,0.272670807453416,0.348310810810811,30.8333333333333
"R Karkovice","C",939,2597,336,574,120,6,96,335,233,749,24,14,0.221,0.289,0.383,0.667908336746259,994,0.162,0.311081441922563,"Doubles",38,63.1578947368421,0.12918752406623,2830,222,0.386759581881533,0.79765708200213,0.714589989350373,0.285159010600707,0.382749326145553,27.0520833333333
"E Thames","1B",605,1868,286,451,100,17,96,235,207,617,18,6,0.241,0.325,0.467,0.784453187482263,873,0.226,0.3354943273906,"Doubles",24,75,0.139453961456103,2075,213,0.472283813747228,1.0198347107438,0.861157024793388,0.31710843373494,0.467344753747323,19.4583333333333
"D May","CF",1252,3670,462,920,130,20,96,422,344,500,60,47,0.251,0.318,0.375,0.690374696735812,1378,0.124,0.688,"Doubles",107,56.0747663551402,0.120435967302452,4014,246,0.267391304347826,0.399361022364217,0.706070287539936,0.314897857498754,0.375476839237057,38.2291666666667
"J Mabry","LF",1322,3409,382,898,183,6,96,446,284,717,7,12,0.263,0.322,0.405,0.725169123925081,1381,0.142,0.396094839609484,"Doubles",19,36.8421052631579,0.12144323848636,3693,285,0.317371937639198,0.542360060514372,0.626323751891074,0.320064987814785,0.405104136110296,35.5104166666667
"R Bush","RF",1219,3045,388,763,154,26,96,409,348,505,33,29,0.251,0.334,0.413,0.740246726453623,1257,0.162,0.689108910891089,"Doubles",62,53.2258064516129,0.130870279146141,3393,276,0.36173001310616,0.414273995077933,0.653814602132896,0.327438844680224,0.412807881773399,31.71875
"L Voit","1B",487,1616,242,410,69,2,95,272,188,525,1,1,0.254,0.341,0.475,0.806733112335624,768,0.221,0.358095238095238,"Home Runs",2,50,0.159034653465347,1804,166,0.404878048780488,1.07802874743326,1.05544147843943,0.331485587583149,0.475247524752475,17.0105263157895
"N Johnson","1B",832,2698,430,723,173,5,95,398,522,572,29,24,0.268,0.399,0.441,0.828084065030918,1191,0.173,0.912587412587413,"Doubles",53,54.7169811320755,0.15344699777613,3220,273,0.377593360995851,0.6875,0.995192307692308,0.386645962732919,0.441438102297999,28.4
"S Spence","OF",1112,3871,541,1090,196,60,95,575,520,248,21,23,0.282,0.369,0.437,0.803497101731242,1691,0.155,2.09677419354839,"Doubles",44,47.7272727272727,0.14414879876001,4391,351,0.322018348623853,0.223021582733813,1.00359712230216,0.366659075381462,0.43683802634978,40.7473684210526
"J Sundberg","C",1962,6021,621,1493,243,36,95,624,699,963,20,37,0.248,0.327,0.348,0.673807151161411,2093,0.1,0.725856697819315,"Doubles",57,35.0877192982456,0.103388141504733,6720,374,0.250502344273275,0.490825688073394,0.634556574923547,0.326190476190476,0.347616674970935,63.3789473684211
"I Goodman","RF",1108,3928,609,1104,188,85,95,525,382,380,49,0,0.281,0.352,0.445,0.789535183181253,1747,0.164,1.00526315789474,"Doubles",49,100,0.144348268839104,4310,368,0.333333333333333,0.342960288808664,1.02346570397112,0.344779582366589,0.444755600814664,41.3473684210526
"R Chirinos","C",714,2124,275,480,114,5,95,306,231,664,5,4,0.226,0.319,0.419,0.720460733863519,889,0.193,0.34789156626506,"Doubles",9,55.5555555555556,0.136770244821092,2355,214,0.445833333333333,0.929971988795518,0.813725490196078,0.301910828025478,0.418549905838041,22.3578947368421
"M Jorgensen","1B",1633,3421,429,833,132,13,95,426,532,589,58,44,0.243,0.347,0.373,0.718297715195346,1276,0.13,0.903225806451613,"Doubles",102,56.8627450980392,0.124963460976323,3953,240,0.288115246098439,0.360685854255971,0.52357624004899,0.345307361497597,0.372990353697749,36.0105263157895
