"Player.name","position","Games","At.bat","Runs","Hits","Double..2B.","third.baseman","home.run","run.batted.in","a.walk","Strikeouts","stolen.base","Caught.stealing","AVG","On.base.Percentage","Slugging.Percentage","On.base.Plus.Slugging","Total_Bases","ISO","BB_K_Ratio","sb.attempts","SBSR","PA","totalRuns","OBP","SLG","AB_per_HR"
"L Norris","SS",270,962,109,252,51,7,20,112,60,132,7,0,0.262,0.307,0.392,0.697175649230444,377,0.13,0.454545454545455,7,100,1022,221,0.305283757338552,0.391891891891892,48.1
"C Hiller","2B",704,2121,253,516,76,9,20,152,157,187,14,14,0.243,0.299,0.316,0.611323323477463,670,0.073,0.839572192513369,28,50,2278,405,0.295434591747147,0.315888731730316,106.05
"B Hinchman","RF",908,3043,364,793,128,69,20,369,298,174,85,17,0.261,0.336,0.368,0.694278152034743,1119,0.107,1.71264367816092,102,83.3333333333333,3341,733,0.326548937443879,0.367729214590864,152.15
"B Herzog","2B",1495,5284,705,1370,191,75,20,445,427,307,312,53,0.259,0.329,0.335,0.649818682646382,1771,0.076,1.39087947882736,365,85.4794520547945,5711,1150,0.314655927158116,0.335162755488266,264.2
"T Buck","RF",253,810,99,197,52,7,20,95,78,186,8,3,0.243,0.316,0.399,0.70845011678345,323,0.156,0.419354838709677,11,72.7272727272727,888,194,0.309684684684685,0.398765432098765,40.5
"M Belanger","SS",2016,5784,676,1316,175,33,20,389,576,839,167,75,0.228,0.3,0.28,0.577048592082257,1617,0.052,0.686531585220501,242,69.0082644628099,6360,1065,0.29748427672956,0.279564315352697,289.2
"F Healy","C",470,1326,145,332,60,6,20,141,154,242,30,17,0.25,0.329,0.35,0.678302963597081,464,0.1,0.636363636363636,47,63.8297872340426,1480,286,0.328378378378378,0.349924585218703,66.3
"B Aven","LF",259,609,85,166,33,2,20,103,57,135,6,4,0.273,0.343,0.432,0.766690335655853,263,0.159,0.422222222222222,10,60,666,188,0.334834834834835,0.431855500821018,30.45
"B Dixon","3B",202,536,56,122,28,4,20,65,28,188,5,1,0.228,0.269,0.407,0.672673864718958,218,0.179,0.148936170212766,6,83.3333333333333,564,121,0.265957446808511,0.406716417910448,26.8
"D Trout","P",535,961,99,205,28,7,20,110,59,226,7,2,0.213,0.26,0.319,0.578282426394075,307,0.106,0.261061946902655,9,77.7777777777778,1020,209,0.258823529411765,0.31945889698231,48.05
"J Hayes","2B",1093,4040,494,1069,196,33,20,493,309,241,34,31,0.265,0.318,0.344,0.661161379991759,1391,0.079,1.28215767634855,65,52.3076923076923,4349,987,0.316854449298689,0.344306930693069,202
"I Brown","2B",280,536,85,137,15,4,20,65,90,130,3,7,0.256,0.364,0.41,0.773067569500739,220,0.154,0.692307692307692,10,30,626,150,0.362619808306709,0.41044776119403,26.8
"B Scheffing","C",517,1357,105,357,53,9,20,187,103,127,6,0,0.263,0.316,0.36,0.674685294919292,488,0.097,0.811023622047244,6,100,1460,292,0.315068493150685,0.359616801768607,67.85
"C Pride","LF",421,796,132,199,39,12,20,82,85,211,29,14,0.25,0.327,0.405,0.726883566527302,322,0.155,0.402843601895735,43,67.4418604651163,881,214,0.322360953461975,0.404522613065327,39.8
"S Scarsone","2B",350,830,103,198,44,4,20,86,70,266,7,8,0.239,0.302,0.373,0.671271753681392,310,0.134,0.263157894736842,15,46.6666666666667,900,189,0.297777777777778,0.373493975903614,41.5
"F Manrique","2B",498,1337,151,340,59,11,20,151,65,239,18,14,0.254,0.292,0.36,0.648633696706383,481,0.106,0.271966527196653,32,56.25,1402,302,0.288873038516405,0.359760658189978,66.85
"D Nelson","2B",813,2578,340,630,77,19,20,211,220,392,187,73,0.244,0.305,0.312,0.616045984303318,805,0.068,0.561224489795918,260,71.9230769230769,2798,551,0.303788420300214,0.312257564003103,128.9
"J Fox","LF",193,489,55,116,28,2,20,73,27,106,0,0,0.237,0.288,0.425,0.70248965615637,208,0.188,0.254716981132075,0,0,516,128,0.277131782945736,0.425357873210634,24.45
"T Gregg","1B",446,880,86,214,41,2,20,88,71,158,14,12,0.243,0.301,0.363,0.662184542586751,319,0.12,0.449367088607595,26,53.8461538461538,951,174,0.299684542586751,0.3625,44
"J Grace","RF",484,1561,225,442,76,18,20,172,179,135,9,17,0.283,0.362,0.393,0.750234155824074,614,0.11,1.32592592592593,26,34.6153846153846,1740,397,0.356896551724138,0.393337604099936,78.05
"M Goliat","2B",249,825,87,186,21,10,20,99,83,127,3,1,0.225,0.3,0.348,0.644134294486717,287,0.123,0.653543307086614,4,75,908,186,0.29625550660793,0.347878787878788,41.25
"J Ginsberg","C",695,1716,168,414,59,8,20,182,226,135,7,5,0.241,0.332,0.32,0.649487227499586,549,0.079,1.67407407407407,12,58.3333333333333,1942,350,0.329557157569516,0.31993006993007,85.8
"P Gharrity","C",677,1961,238,513,92,26,20,249,188,231,32,13,0.262,0.331,0.366,0.691828012459811,717,0.104,0.813852813852814,45,71.1111111111111,2149,487,0.326198231735691,0.36562978072412,98.05
"S Lombardozzi","2B",446,1264,153,294,61,12,20,107,131,206,13,9,0.233,0.307,0.347,0.651969624790164,439,0.114,0.635922330097087,22,59.0909090909091,1395,260,0.304659498207885,0.347310126582278,63.2
"O Timmons","LF",186,405,62,95,20,1,20,60,33,82,4,1,0.235,0.293,0.437,0.729274479959412,177,0.202,0.402439024390244,5,80,438,122,0.292237442922374,0.437037037037037,20.25
"R Washington","SS",564,1586,190,414,65,22,20,146,65,266,28,18,0.261,0.292,0.368,0.657718620607481,583,0.107,0.244360902255639,46,60.8695652173913,1651,336,0.290127195639007,0.367591424968474,79.3
"D Frobel","RF",268,542,70,109,21,4,20,58,55,155,13,10,0.201,0.276,0.365,0.640020520808223,198,0.164,0.354838709677419,23,56.5217391304348,597,128,0.274706867671692,0.365313653136531,27.1
"J Trevino","C",273,830,91,204,43,1,20,98,33,164,3,2,0.246,0.275,0.372,0.646912563347248,309,0.126,0.201219512195122,5,60,863,189,0.274623406720742,0.372289156626506,41.5
"J Fogarty","RF",751,2880,508,709,110,55,20,320,351,327,325,0,0.246,0.335,0.343,0.671474582172702,989,0.097,1.07339449541284,325,100,3231,828,0.328071804394924,0.343402777777778,144
"G Hern?ndez","CF",394,988,122,227,44,8,20,81,79,253,29,12,0.23,0.292,0.351,0.63799995446767,347,0.121,0.312252964426877,41,70.7317073170732,1067,203,0.286785379568885,0.351214574898785,49.4
"T Bosley","LF",783,1580,183,430,50,12,20,158,143,274,47,24,0.272,0.33,0.357,0.689521514579369,564,0.085,0.521897810218978,71,66.1971830985916,1723,341,0.332559489262914,0.356962025316456,79
"R Coleman","RF",559,1729,208,446,74,33,20,199,148,158,19,20,0.258,0.318,0.374,0.690088813690305,646,0.116,0.936708860759494,39,48.7179487179487,1877,407,0.316462440063932,0.373626373626374,86.45
"J Rickard","RF",347,904,103,222,47,3,20,71,61,223,20,6,0.246,0.3,0.371,0.663839469943601,335,0.125,0.273542600896861,26,76.9230769230769,965,174,0.293264248704663,0.370575221238938,45.2
"C Fanzone","3B",237,588,66,132,27,0,20,94,74,119,3,6,0.224,0.313,0.372,0.683627227325976,219,0.148,0.621848739495798,9,33.3333333333333,662,160,0.311178247734139,0.372448979591837,29.4
"W Clarke","C",439,3346,394,858,110,32,20,429,176,58,54,0,0.256,0.31,0.326,0.619943024004524,1092,0.07,3.03448275862069,54,100,3522,823,0.293583191368541,0.326359832635983,167.3
"E Pellagrini","SS",563,1423,167,321,42,13,20,133,128,201,13,7,0.226,0.295,0.316,0.605021220412737,449,0.09,0.63681592039801,20,65,1551,300,0.289490651192779,0.315530569219958,71.15
"G Robertson","3B",656,2200,311,615,100,23,20,249,205,79,29,22,0.28,0.344,0.373,0.714138159138159,821,0.093,2.59493670886076,51,56.8627450980392,2405,560,0.340956340956341,0.373181818181818,110
"B Barnes","CF",484,1172,133,284,56,9,20,102,67,358,22,20,0.242,0.29,0.357,0.639948268310621,418,0.115,0.187150837988827,42,52.3809523809524,1239,235,0.283292978208232,0.356655290102389,58.6
"K Roberson","RF",165,309,44,61,10,1,20,51,27,93,0,2,0.197,0.275,0.43,0.692325473878872,133,0.233,0.290322580645161,2,0,336,95,0.261904761904762,0.43042071197411,15.45
"M Pappas","P",527,1073,72,132,13,3,20,67,36,510,1,0,0.123,0.157,0.197,0.348132747653907,211,0.074,0.0705882352941176,1,100,1109,139,0.151487826871055,0.196644920782852,53.65
"C Childs","2B",63,5618,1214,1720,205,100,20,743,991,117,269,0,0.306,0.416,0.389,0.799126658842132,2185,0.083,8.47008547008547,269,100,6609,1957,0.410198214555909,0.388928444286223,280.9
"T Shinjo","CF",303,876,98,215,41,4,20,100,55,128,9,6,0.245,0.299,0.37,0.659873754837191,324,0.125,0.4296875,15,60,931,198,0.290010741138561,0.36986301369863,43.8
"B Ripken","2B",912,2729,287,674,121,6,20,229,174,332,25,16,0.247,0.294,0.318,0.609810399446523,867,0.071,0.524096385542169,41,60.9756097560976,2903,516,0.292111608680675,0.317698790765848,136.45
"F Chance","1B",1117,4297,797,1273,200,79,20,596,554,29,401,0,0.296,0.394,0.394,0.770153746648976,1691,0.098,19.1034482758621,401,100,4851,1393,0.376623376623377,0.393530370025599,214.85
"L Blanks","SS",629,1766,203,446,57,14,20,172,132,178,9,7,0.253,0.302,0.335,0.63918567198947,591,0.082,0.741573033707865,16,56.25,1898,375,0.304531085353003,0.334654586636467,88.3
"F Parent","SS",1328,4984,633,1306,180,74,20,471,333,0,184,0,0.262,0.315,0.34,0.648144176089837,1694,0.078,Inf,184,100,5317,1104,0.308256535640399,0.339887640449438,249.2
"E Rios","3B",113,262,39,57,9,1,20,43,26,94,0,1,0.218,0.299,0.489,0.776744062765055,128,0.271,0.276595744680851,1,0,288,82,0.288194444444444,0.488549618320611,13.1
"F Chance","1B",1117,4297,797,1273,200,79,20,596,554,29,401,0,0.296,0.394,0.394,0.770153746648976,1691,0.098,19.1034482758621,401,100,4851,1393,0.376623376623377,0.393530370025599,214.85
"J Fogarty","RF",751,2880,508,709,110,55,20,320,351,327,325,0,0.246,0.335,0.343,0.671474582172702,989,0.097,1.07339449541284,325,100,3231,828,0.328071804394924,0.343402777777778,144
"L Blanks","SS",629,1766,203,446,57,14,20,172,132,178,9,7,0.253,0.302,0.335,0.63918567198947,591,0.082,0.741573033707865,16,56.25,1898,375,0.304531085353003,0.334654586636467,88.3
"J Uribe","SS",1038,3064,307,738,99,34,19,219,256,425,74,46,0.241,0.3,0.314,0.613366258768757,962,0.073,0.602352941176471,120,61.6666666666667,3320,526,0.299397590361446,0.313968668407311,161.263157894737
"A Bannister","2B",972,3007,430,811,143,28,19,288,292,318,108,37,0.27,0.334,0.355,0.689182450204852,1067,0.085,0.918238993710692,145,74.4827586206897,3299,718,0.334343740527433,0.354838709677419,158.263157894737
"B Urbanski","SS",763,3046,379,791,123,27,19,207,198,252,24,0,0.26,0.309,0.337,0.641377424497208,1025,0.077,0.785714285714286,24,100,3244,586,0.304870530209618,0.33650689428759,160.315789473684
"J VanMeter","2B",300,743,83,153,38,5,19,79,88,208,17,5,0.206,0.293,0.347,0.637252948902958,258,0.141,0.423076923076923,22,77.2727272727273,831,162,0.290012033694344,0.347240915208614,39.1052631578947
"J Suwinski","CF",107,330,45,66,11,0,19,38,41,116,4,2,0.2,0.295,0.406,0.694470309564649,134,0.206,0.353448275862069,6,66.6666666666667,371,83,0.288409703504043,0.406060606060606,17.3684210526316
"E Fitz Gerald","C",808,2086,199,542,82,10,19,217,185,235,9,6,0.26,0.323,0.336,0.656173149887299,701,0.076,0.787234042553192,15,60,2271,416,0.320123293703214,0.336049856184084,109.789473684211
"J Riddle","SS",252,745,72,166,31,5,19,80,39,173,1,5,0.223,0.261,0.354,0.615842007944117,264,0.131,0.225433526011561,6,16.6666666666667,784,152,0.261479591836735,0.354362416107383,39.2105263157895
"C Bethancourt","C",264,793,82,184,37,0,19,80,31,200,8,5,0.232,0.263,0.351,0.611489795418651,278,0.119,0.155,13,61.5384615384615,824,162,0.260922330097087,0.350567465321564,41.7368421052632
"J Finigan","3B",512,1600,195,422,74,17,19,168,190,176,8,13,0.264,0.342,0.367,0.708774441340782,587,0.103,1.07954545454545,21,38.0952380952381,1790,363,0.341899441340782,0.366875,84.2105263157895
"W Difo","SS",492,1179,158,295,36,14,19,103,106,258,24,5,0.25,0.311,0.353,0.664903647818669,416,0.103,0.410852713178295,29,82.7586206896552,1285,261,0.312062256809339,0.35284139100933,62.0526315789474
"L Twitchell","LF",639,2571,362,676,103,40,19,384,168,231,84,0,0.263,0.313,0.356,0.664423260028552,916,0.093,0.727272727272727,84,100,2739,746,0.308141657539248,0.356281602489304,135.315789473684
"B Ryan","SS",896,2591,304,604,116,18,19,203,198,490,67,25,0.233,0.294,0.314,0.601336728524519,813,0.081,0.404081632653061,92,72.8260869565217,2789,507,0.287558264610972,0.313778463913547,136.368421052632
"H Alberto","SS",459,1322,149,360,70,8,19,121,32,169,12,7,0.272,0.294,0.38,0.66999667036874,503,0.108,0.189349112426035,19,63.1578947368421,1354,270,0.289512555391433,0.380484114977307,69.5789473684211
"A Miles","2B",932,2827,347,793,110,18,19,229,162,294,30,18,0.281,0.32,0.352,0.671821794877409,996,0.071,0.551020408163265,48,62.5,2989,576,0.319504851120776,0.352316943756632,148.789473684211
"J McTamany","CF",813,3102,693,794,135,58,19,334,535,158,255,0,0.256,0.373,0.355,0.720665727469324,1102,0.099,3.38607594936709,255,100,3637,1027,0.365411053065713,0.355254674403611,163.263157894737
"B Rowell","2B",574,1901,200,523,95,26,19,217,113,105,37,0,0.275,0.316,0.382,0.698219773526399,727,0.107,1.07619047619048,37,100,2014,417,0.315789473684211,0.382430299842188,100.052631578947
"Y Hernandez","LF",218,595,66,159,27,1,19,79,42,145,5,1,0.267,0.315,0.412,0.72730630713824,245,0.145,0.289655172413793,6,83.3333333333333,637,145,0.315541601255887,0.411764705882353,31.3157894736842
"D DeShields","OF",601,1828,302,450,81,19,19,139,211,487,111,32,0.246,0.327,0.342,0.666629284746137,626,0.096,0.433264887063655,143,77.6223776223776,2039,441,0.324178518881805,0.342450765864333,96.2105263157895
"M Harris II","CF",117,424,77,126,28,3,19,65,23,108,20,2,0.297,0.341,0.512,0.845125786163522,217,0.215,0.212962962962963,22,90.9090909090909,447,142,0.333333333333333,0.511792452830189,22.3157894736842
"S Taguchi","LF",672,1369,197,382,74,7,19,163,102,195,39,12,0.279,0.332,0.385,0.71398039228344,527,0.106,0.523076923076923,51,76.4705882352941,1471,360,0.329027872195785,0.384952520087655,72.0526315789474
"M Bumgarner","P",372,633,54,109,19,0,19,65,49,284,0,0,0.172,0.232,0.292,0.523930637980477,185,0.12,0.172535211267606,0,0,682,119,0.231671554252199,0.292259083728278,33.3157894736842
"W Roettger","LF",599,1949,192,556,96,23,19,245,99,143,4,0,0.285,0.324,0.387,0.70720236138725,755,0.102,0.692307692307692,4,100,2048,437,0.31982421875,0.38737814263725,102.578947368421
"D Anderson","SS",873,2026,244,490,73,12,19,143,206,331,49,30,0.242,0.312,0.318,0.629695676633867,644,0.076,0.622356495468278,79,62.0253164556962,2232,387,0.311827956989247,0.31786771964462,106.631578947368
"O Cruz","SS",92,350,49,84,13,4,19,60,30,131,10,4,0.24,0.3,0.463,0.762857142857143,162,0.223,0.229007633587786,14,71.4285714285714,380,109,0.3,0.462857142857143,18.4210526315789
"B Lillibridge","2B",358,708,102,145,25,4,19,71,49,235,37,14,0.205,0.267,0.332,0.588195672779109,235,0.127,0.208510638297872,51,72.5490196078431,757,173,0.256274768824306,0.331920903954802,37.2631578947368
"H Winningham","CF",868,1888,212,452,69,26,19,147,157,417,105,53,0.239,0.296,0.334,0.631485951680411,630,0.095,0.376498800959233,158,66.4556962025316,2045,359,0.297799511002445,0.333686440677966,99.3684210526316
"S Lyons","CF",853,2162,264,545,100,17,19,196,156,364,42,32,0.252,0.301,0.34,0.642841407669855,736,0.088,0.428571428571429,74,56.7567567567568,2318,460,0.302415875754961,0.340425531914894,113.789473684211
"T Saladino","3B",326,978,109,221,33,6,19,92,62,247,28,13,0.226,0.278,0.33,0.602381233286141,323,0.104,0.251012145748988,41,68.2926829268293,1040,201,0.272115384615385,0.330265848670757,51.4736842105263
"M Livingston","C",562,1490,128,354,56,9,19,153,144,141,7,0,0.238,0.31,0.326,0.630276917516204,485,0.088,1.02127659574468,7,100,1634,281,0.304773561811506,0.325503355704698,78.4210526315789
"M Rickert","LF",402,1149,139,284,45,9,19,145,88,161,4,1,0.247,0.302,0.352,0.652337662429036,404,0.105,0.546583850931677,5,80,1237,284,0.300727566693614,0.351610095735422,60.4736842105263
"H Rice","LF",424,1183,129,307,52,12,19,162,94,133,1,7,0.26,0.314,0.372,0.68595298442898,440,0.112,0.706766917293233,8,12.5,1277,291,0.314017227877839,0.371935756551141,62.2631578947368
"L Limmer","1B",209,530,66,107,19,4,19,62,63,77,3,3,0.202,0.285,0.36,0.647055267428171,191,0.158,0.818181818181818,6,50,593,128,0.286677908937605,0.360377358490566,27.8947368421053
"M Lee","SS",922,2693,304,686,88,20,19,249,201,531,31,20,0.255,0.305,0.323,0.629927316745069,871,0.068,0.378531073446328,51,60.7843137254902,2894,553,0.306496199032481,0.323431117712588,141.736842105263
"Y Benitez","LF",169,448,47,109,16,3,19,60,25,106,4,6,0.243,0.29,0.42,0.702940954394443,188,0.177,0.235849056603774,10,40,473,107,0.283298097251586,0.419642857142857,23.5789473684211
"B Lamar","LF",550,2040,305,633,114,23,19,245,86,78,25,27,0.31,0.339,0.417,0.754860457823769,850,0.107,1.1025641025641,52,48.0769230769231,2126,550,0.338193791157103,0.416666666666667,107.368421052632
"L Stringer","2B",409,1196,148,290,49,10,19,122,121,192,7,0,0.242,0.313,0.348,0.659898979895018,416,0.106,0.630208333333333,7,100,1317,270,0.312072892938497,0.347826086956522,62.9473684210526
"C Abbey","CF",451,1751,307,492,67,46,19,280,167,105,93,0,0.281,0.351,0.404,0.747927446791912,708,0.123,1.59047619047619,93,100,1918,587,0.343587069864442,0.40434037692747,92.1578947368421
"D Wilber","C",299,720,67,174,35,7,19,115,44,96,1,1,0.242,0.286,0.389,0.674229203025015,280,0.147,0.458333333333333,2,50,764,182,0.285340314136126,0.388888888888889,37.8947368421053
"N Punto","2B",1163,3253,421,798,141,27,19,263,386,651,104,36,0.245,0.323,0.323,0.648143084274967,1050,0.078,0.592933947772657,140,74.2857142857143,3639,684,0.325364111019511,0.322778973255457,171.210526315789
"J Koppe","SS",578,1606,202,379,61,12,19,141,209,345,16,13,0.236,0.324,0.324,0.648375410392845,521,0.088,0.605797101449275,29,55.1724137931034,1815,343,0.32396694214876,0.324408468244085,84.5263157894737
"C Kluttz","C",656,1903,172,510,90,8,19,212,132,119,5,0,0.268,0.318,0.354,0.669131243697718,673,0.086,1.10924369747899,5,100,2035,384,0.315479115479116,0.353652128218602,100.157894736842
"W DeLancey","C",219,598,79,173,32,10,19,85,85,74,1,0,0.289,0.38,0.472,0.849317147935774,282,0.183,1.14864864864865,1,100,683,164,0.377745241581259,0.471571906354515,31.4736842105263
"J Delahanty","2B",1095,4091,520,1159,191,59,19,489,378,24,151,0,0.283,0.357,0.373,0.716694309406187,1525,0.09,15.75,151,100,4469,1009,0.343924815394943,0.372769494011244,215.315789473684
"A Hyzdu","CF",221,358,54,82,18,0,19,61,41,98,1,1,0.229,0.31,0.439,0.746818162725249,157,0.21,0.418367346938776,2,50,399,115,0.308270676691729,0.43854748603352,18.8421052631579
"L Quinones","3B",442,1003,102,227,36,11,19,106,75,154,9,9,0.226,0.282,0.341,0.621125491799185,342,0.115,0.487012987012987,18,50,1078,208,0.280148423005566,0.340977068793619,52.7894736842105
"C Quintana","1B",438,1376,163,380,59,1,19,165,153,207,3,2,0.276,0.35,0.362,0.710512456842137,498,0.086,0.739130434782609,5,60,1529,328,0.348593852190974,0.361918604651163,72.4210526315789
"G Gil","C",277,820,67,189,30,0,19,88,47,162,2,2,0.23,0.276,0.337,0.608788364700256,276,0.107,0.290123456790123,4,50,867,155,0.272202998846597,0.336585365853659,43.1578947368421
"J Murphy","C",284,680,69,146,32,1,18,61,43,221,0,0,0.215,0.262,0.344,0.605528435440566,234,0.129,0.194570135746606,0,0,723,130,0.261410788381743,0.344117647058824,37.7777777777778
"T Stephenson","C",193,544,86,162,31,0,18,87,56,132,1,0,0.298,0.37,0.454,0.817377450980392,247,0.156,0.424242424242424,1,100,600,173,0.363333333333333,0.454044117647059,30.2222222222222
"J Pierre","CF",1994,7525,1075,2217,255,94,18,517,464,479,614,203,0.295,0.343,0.361,0.696250883170339,2714,0.066,0.968684759916493,817,75.1529987760098,7989,1592,0.335586431343097,0.360664451827243,418.055555555556
"J Whitney","P",550,2144,316,559,113,39,18,280,161,211,20,0,0.261,0.313,0.375,0.68736442516269,804,0.114,0.76303317535545,20,100,2305,596,0.31236442516269,0.375,119.111111111111
"D Kenworthy","2B",17,989,159,301,71,21,18,146,67,77,61,0,0.304,0.36,0.473,0.821690106321047,468,0.169,0.87012987012987,61,100,1056,305,0.348484848484849,0.473205257836198,54.9444444444444
